sigla_uf,id_municipio,nome,numero_candidato,sigla_partido,votos,turno
RO,1100924,Chupinguaia,17,PSL,3057,2
RO,1100924,Chupinguaia,13,PT,1504,2
RO,1100940,Cujubim,27,DC,0,1
RO,1100940,Cujubim,15,MDB,106,1
RO,1100940,Cujubim,30,NOVO,26,1
RO,1100940,Cujubim,51,PATRIOTA,29,1
RO,1100940,Cujubim,12,PDT,250,1
RO,1100940,Cujubim,19,PODE,107,1
RO,1100940,Cujubim,54,PPL,2,1
RO,1100940,Cujubim,45,PSDB,522,1
RO,1100940,Cujubim,17,PSL,4700,1
RO,1100940,Cujubim,50,PSOL,40,1
RO,1100940,Cujubim,16,PSTU,2,1
RO,1100940,Cujubim,13,PT,1526,1
RO,1100940,Cujubim,18,REDE,16,1
RO,1100940,Cujubim,17,PSL,4975,2
RO,1100940,Cujubim,13,PT,1775,2
RO,1101005,Governador Jorge Teixeira,27,DC,0,1
RO,1101005,Governador Jorge Teixeira,15,MDB,96,1
RO,1101005,Governador Jorge Teixeira,30,NOVO,45,1
RO,1101005,Governador Jorge Teixeira,51,PATRIOTA,7,1
RO,1101005,Governador Jorge Teixeira,12,PDT,218,1
RO,1101005,Governador Jorge Teixeira,19,PODE,49,1
RO,1101005,Governador Jorge Teixeira,54,PPL,2,1
RO,1101005,Governador Jorge Teixeira,45,PSDB,365,1
RO,1101005,Governador Jorge Teixeira,17,PSL,2811,1
RO,1101005,Governador Jorge Teixeira,50,PSOL,31,1
RO,1101005,Governador Jorge Teixeira,16,PSTU,4,1
RO,1101005,Governador Jorge Teixeira,13,PT,1341,1
RO,1101005,Governador Jorge Teixeira,18,REDE,22,1
RO,1101005,Governador Jorge Teixeira,17,PSL,3098,2
RO,1101005,Governador Jorge Teixeira,13,PT,1462,2
RO,1101104,Itapuã do Oeste,27,DC,1,1
RO,1101104,Itapuã do Oeste,15,MDB,87,1
RO,1101104,Itapuã do Oeste,30,NOVO,44,1
RO,1101104,Itapuã do Oeste,51,PATRIOTA,77,1
RO,1101104,Itapuã do Oeste,12,PDT,226,1
RO,1101104,Itapuã do Oeste,19,PODE,38,1
RO,1101104,Itapuã do Oeste,54,PPL,0,1
RO,1101104,Itapuã do Oeste,45,PSDB,190,1
RO,1101104,Itapuã do Oeste,17,PSL,2443,1
RO,1101104,Itapuã do Oeste,50,PSOL,29,1
RO,1101104,Itapuã do Oeste,16,PSTU,0,1
RO,1101104,Itapuã do Oeste,13,PT,1333,1
RO,1101104,Itapuã do Oeste,18,REDE,37,1
RO,1101104,Itapuã do Oeste,17,PSL,2556,2
RO,1101104,Itapuã do Oeste,13,PT,1534,2
RO,1101203,Ministro Andreazza,27,DC,4,1
RO,1101203,Ministro Andreazza,15,MDB,91,1
RO,1101203,Ministro Andreazza,30,NOVO,36,1
RO,1101203,Ministro Andreazza,51,PATRIOTA,36,1
RO,1101203,Ministro Andreazza,12,PDT,274,1
RO,1101203,Ministro Andreazza,19,PODE,49,1
RO,1101203,Ministro Andreazza,54,PPL,0,1
RO,1101203,Ministro Andreazza,45,PSDB,168,1
RO,1101203,Ministro Andreazza,17,PSL,2543,1
RO,1101203,Ministro Andreazza,50,PSOL,24,1
RO,1101203,Ministro Andreazza,16,PSTU,2,1
RO,1101203,Ministro Andreazza,13,PT,1298,1
RO,1101203,Ministro Andreazza,18,REDE,14,1
RO,1101203,Ministro Andreazza,17,PSL,2840,2
RO,1101203,Ministro Andreazza,13,PT,1518,2
RO,1101302,Mirante da Serra,27,DC,4,1
RO,1101302,Mirante da Serra,15,MDB,86,1
RO,1101302,Mirante da Serra,30,NOVO,108,1
RO,1101302,Mirante da Serra,51,PATRIOTA,42,1
RO,1101302,Mirante da Serra,12,PDT,293,1
RO,1101302,Mirante da Serra,19,PODE,28,1
RO,1101302,Mirante da Serra,54,PPL,2,1
RO,1101302,Mirante da Serra,45,PSDB,346,1
RO,1101302,Mirante da Serra,17,PSL,3202,1
RO,1101302,Mirante da Serra,50,PSOL,30,1
RO,1101302,Mirante da Serra,16,PSTU,1,1
RO,1101302,Mirante da Serra,13,PT,1838,1
RO,1101302,Mirante da Serra,18,REDE,19,1
RO,1101302,Mirante da Serra,17,PSL,3543,2
RO,1101302,Mirante da Serra,13,PT,2158,2
RO,1101401,Monte Negro,27,DC,0,1
RO,1101401,Monte Negro,15,MDB,169,1
RO,1101401,Monte Negro,30,NOVO,73,1
RO,1101401,Monte Negro,51,PATRIOTA,24,1
RO,1101401,Monte Negro,12,PDT,254,1
RO,1101401,Monte Negro,19,PODE,95,1
RO,1101401,Monte Negro,54,PPL,0,1
RO,1101401,Monte Negro,45,PSDB,491,1
RO,1101401,Monte Negro,17,PSL,4290,1
RO,1101401,Monte Negro,50,PSOL,45,1
RO,1101401,Monte Negro,16,PSTU,8,1
RO,1101401,Monte Negro,13,PT,1455,1
RO,1101401,Monte Negro,18,REDE,16,1
RO,1101401,Monte Negro,17,PSL,4750,2
RO,1101401,Monte Negro,13,PT,1811,2
RO,1101435,Nova União,27,DC,1,1
RO,1101435,Nova União,15,MDB,33,1
RO,1101435,Nova União,30,NOVO,30,1
RO,1101435,Nova União,51,PATRIOTA,23,1
RO,1101435,Nova União,12,PDT,126,1
RO,1101435,Nova União,19,PODE,19,1
RO,1101435,Nova União,54,PPL,2,1
RO,1101435,Nova União,45,PSDB,216,1
RO,1101435,Nova União,17,PSL,1980,1
RO,1101435,Nova União,50,PSOL,39,1
RO,1101435,Nova União,16,PSTU,0,1
RO,1101435,Nova União,13,PT,1474,1
RO,1101435,Nova União,18,REDE,10,1
RO,1101435,Nova União,17,PSL,2106,2
RO,1101435,Nova União,13,PT,1697,2
RO,1101450,Parecis,27,DC,0,1
RO,1101450,Parecis,15,MDB,58,1
RO,1101450,Parecis,30,NOVO,46,1
RO,1101450,Parecis,51,PATRIOTA,6,1
RO,1101450,Parecis,12,PDT,148,1
RO,1101450,Parecis,19,PODE,15,1
RO,1101450,Parecis,54,PPL,0,1
RO,1101450,Parecis,45,PSDB,140,1
RO,1101450,Parecis,17,PSL,1143,1
RO,1101450,Parecis,50,PSOL,13,1
RO,1101450,Parecis,16,PSTU,0,1
RO,1101450,Parecis,13,PT,828,1
RO,1101450,Parecis,18,REDE,8,1
RO,1101450,Parecis,17,PSL,1301,2
RO,1101450,Parecis,13,PT,912,2
RO,1101468,Pimenteiras do Oeste,27,DC,1,1
RO,1101468,Pimenteiras do Oeste,15,MDB,12,1
RO,1101468,Pimenteiras do Oeste,30,NOVO,2,1
RO,1101468,Pimenteiras do Oeste,51,PATRIOTA,4,1
RO,1101468,Pimenteiras do Oeste,12,PDT,92,1
RO,1101468,Pimenteiras do Oeste,19,PODE,22,1
RO,1101468,Pimenteiras do Oeste,54,PPL,1,1
RO,1101468,Pimenteiras do Oeste,45,PSDB,86,1
RO,1101468,Pimenteiras do Oeste,17,PSL,815,1
RO,1101468,Pimenteiras do Oeste,50,PSOL,14,1
RO,1101468,Pimenteiras do Oeste,16,PSTU,0,1
RO,1101468,Pimenteiras do Oeste,13,PT,371,1
RO,1101468,Pimenteiras do Oeste,18,REDE,8,1
RO,1101468,Pimenteiras do Oeste,17,PSL,847,2
RO,1101468,Pimenteiras do Oeste,13,PT,428,2
RO,1101476,Primavera de Rondônia,27,DC,0,1
RO,1101476,Primavera de Rondônia,15,MDB,27,1
RO,1101476,Primavera de Rondônia,30,NOVO,47,1
RO,1101476,Primavera de Rondônia,51,PATRIOTA,7,1
RO,1101476,Primavera de Rondônia,12,PDT,72,1
RO,1101476,Primavera de Rondônia,19,PODE,16,1
RO,1101476,Primavera de Rondônia,54,PPL,0,1
RO,1101476,Primavera de Rondônia,45,PSDB,104,1
RO,1101476,Primavera de Rondônia,17,PSL,1368,1
RO,1101476,Primavera de Rondônia,50,PSOL,12,1
RO,1101476,Primavera de Rondônia,16,PSTU,1,1
RO,1101476,Primavera de Rondônia,13,PT,425,1
RO,1101476,Primavera de Rondônia,18,REDE,6,1
RO,1101476,Primavera de Rondônia,17,PSL,1423,2
RO,1101476,Primavera de Rondônia,13,PT,529,2
RO,1101484,São Felipe D'Oeste,27,DC,1,1
RO,1101484,São Felipe D'Oeste,15,MDB,39,1
RO,1101484,São Felipe D'Oeste,30,NOVO,45,1
RO,1101484,São Felipe D'Oeste,51,PATRIOTA,21,1
RO,1101484,São Felipe D'Oeste,12,PDT,225,1
RO,1101484,São Felipe D'Oeste,19,PODE,77,1
RO,1101484,São Felipe D'Oeste,54,PPL,0,1
RO,1101484,São Felipe D'Oeste,45,PSDB,287,1
RO,1101484,São Felipe D'Oeste,17,PSL,1942,1
RO,1101484,São Felipe D'Oeste,50,PSOL,16,1
RO,1101484,São Felipe D'Oeste,16,PSTU,2,1
RO,1101484,São Felipe D'Oeste,13,PT,723,1
RO,1101484,São Felipe D'Oeste,18,REDE,13,1
RO,1101484,São Felipe D'Oeste,17,PSL,2282,2
RO,1101484,São Felipe D'Oeste,13,PT,964,2
RO,1101492,São Francisco do Guaporé,27,DC,0,1
RO,1101492,São Francisco do Guaporé,15,MDB,161,1
RO,1101492,São Francisco do Guaporé,30,NOVO,39,1
RO,1101492,São Francisco do Guaporé,51,PATRIOTA,64,1
RO,1101492,São Francisco do Guaporé,12,PDT,349,1
RO,1101492,São Francisco do Guaporé,19,PODE,64,1
RO,1101492,São Francisco do Guaporé,54,PPL,0,1
RO,1101492,São Francisco do Guaporé,45,PSDB,416,1
RO,1101492,São Francisco do Guaporé,17,PSL,4888,1
RO,1101492,São Francisco do Guaporé,50,PSOL,38,1
RO,1101492,São Francisco do Guaporé,16,PSTU,2,1
RO,1101492,São Francisco do Guaporé,13,PT,2133,1
RO,1101492,São Francisco do Guaporé,18,REDE,26,1
RO,1101492,São Francisco do Guaporé,17,PSL,5134,2
RO,1101492,São Francisco do Guaporé,13,PT,2505,2
RO,1101500,Seringueiras,27,DC,1,1
RO,1101500,Seringueiras,15,MDB,140,1
RO,1101500,Seringueiras,30,NOVO,52,1
RO,1101500,Seringueiras,51,PATRIOTA,52,1
RO,1101500,Seringueiras,12,PDT,352,1
RO,1101500,Seringueiras,19,PODE,74,1
RO,1101500,Seringueiras,54,PPL,0,1
RO,1101500,Seringueiras,45,PSDB,334,1
RO,1101500,Seringueiras,17,PSL,3392,1
RO,1101500,Seringueiras,50,PSOL,44,1
RO,1101500,Seringueiras,16,PSTU,3,1
RO,1101500,Seringueiras,13,PT,1941,1
RO,1101500,Seringueiras,18,REDE,24,1
RO,1101500,Seringueiras,17,PSL,3832,2
RO,1101500,Seringueiras,13,PT,2252,2
RO,1101559,Teixeirópolis,27,DC,1,1
RO,1101559,Teixeirópolis,15,MDB,35,1
RO,1101559,Teixeirópolis,30,NOVO,19,1
RO,1101559,Teixeirópolis,51,PATRIOTA,9,1
RO,1101559,Teixeirópolis,12,PDT,93,1
RO,1101559,Teixeirópolis,19,PODE,28,1
RO,1101559,Teixeirópolis,54,PPL,1,1
RO,1101559,Teixeirópolis,45,PSDB,153,1
RO,1101559,Teixeirópolis,17,PSL,1639,1
RO,1101559,Teixeirópolis,50,PSOL,13,1
RO,1101559,Teixeirópolis,16,PSTU,1,1
RO,1101559,Teixeirópolis,13,PT,908,1
RO,1101559,Teixeirópolis,18,REDE,10,1
RO,1101559,Teixeirópolis,17,PSL,1810,2
RO,1101559,Teixeirópolis,13,PT,996,2
RO,1101609,Theobroma,27,DC,1,1
RO,1101609,Theobroma,15,MDB,144,1
RO,1101609,Theobroma,30,NOVO,19,1
RO,1101609,Theobroma,51,PATRIOTA,26,1
RO,1101609,Theobroma,12,PDT,251,1
RO,1101609,Theobroma,19,PODE,76,1
RO,1101609,Theobroma,54,PPL,1,1
RO,1101609,Theobroma,45,PSDB,401,1
RO,1101609,Theobroma,17,PSL,3143,1
RO,1101609,Theobroma,50,PSOL,36,1
RO,1101609,Theobroma,16,PSTU,2,1
RO,1101609,Theobroma,13,PT,1662,1
RO,1101609,Theobroma,18,REDE,20,1
RO,1101609,Theobroma,17,PSL,3441,2
RO,1101609,Theobroma,13,PT,1759,2
RO,1101708,Urupá,27,DC,1,1
RO,1101708,Urupá,15,MDB,91,1
RO,1101708,Urupá,30,NOVO,44,1
RO,1101708,Urupá,51,PATRIOTA,31,1
RO,1101708,Urupá,12,PDT,260,1
RO,1101708,Urupá,19,PODE,66,1
RO,1101708,Urupá,54,PPL,0,1
RO,1101708,Urupá,45,PSDB,311,1
RO,1101708,Urupá,17,PSL,3548,1
RO,1101708,Urupá,50,PSOL,35,1
RO,1101708,Urupá,16,PSTU,3,1
RO,1101708,Urupá,13,PT,1803,1
RO,1101708,Urupá,18,REDE,34,1
RO,1101708,Urupá,17,PSL,3985,2
RO,1101708,Urupá,13,PT,2051,2
RO,1101757,Vale do Anari,27,DC,1,1
RO,1101757,Vale do Anari,15,MDB,89,1
RO,1101757,Vale do Anari,30,NOVO,38,1
RO,1101757,Vale do Anari,51,PATRIOTA,41,1
RO,1101757,Vale do Anari,12,PDT,215,1
RO,1101757,Vale do Anari,19,PODE,50,1
RO,1101757,Vale do Anari,54,PPL,0,1
RO,1101757,Vale do Anari,45,PSDB,319,1
RO,1101757,Vale do Anari,17,PSL,2503,1
RO,1101757,Vale do Anari,50,PSOL,28,1
RO,1101757,Vale do Anari,16,PSTU,1,1
RO,1101757,Vale do Anari,13,PT,1183,1
RO,1101757,Vale do Anari,18,REDE,21,1
RO,1101757,Vale do Anari,17,PSL,2732,2
RO,1101757,Vale do Anari,13,PT,1309,2
RO,1101807,Vale do Paraíso,27,DC,4,1
RO,1101807,Vale do Paraíso,15,MDB,56,1
RO,1101807,Vale do Paraíso,30,NOVO,20,1
RO,1101807,Vale do Paraíso,51,PATRIOTA,9,1
RO,1101807,Vale do Paraíso,12,PDT,174,1
RO,1101807,Vale do Paraíso,19,PODE,58,1
RO,1101807,Vale do Paraíso,54,PPL,0,1
RO,1101807,Vale do Paraíso,45,PSDB,287,1
RO,1101807,Vale do Paraíso,17,PSL,2461,1
RO,1101807,Vale do Paraíso,50,PSOL,40,1
RO,1101807,Vale do Paraíso,16,PSTU,0,1
RO,1101807,Vale do Paraíso,13,PT,1295,1
RO,1101807,Vale do Paraíso,18,REDE,17,1
RO,1101807,Vale do Paraíso,17,PSL,2615,2
RO,1101807,Vale do Paraíso,13,PT,1407,2
AC,1200013,Acrelândia,27,DC,3,1
AC,1200013,Acrelândia,15,MDB,61,1
AC,1200013,Acrelândia,30,NOVO,7,1
AC,1200013,Acrelândia,51,PATRIOTA,18,1
AC,1200013,Acrelândia,12,PDT,267,1
AC,1200013,Acrelândia,19,PODE,35,1
AC,1200013,Acrelândia,54,PPL,1,1
AC,1200013,Acrelândia,45,PSDB,548,1
AC,1200013,Acrelândia,17,PSL,4776,1
AC,1200013,Acrelândia,50,PSOL,16,1
AC,1200013,Acrelândia,16,PSTU,0,1
AC,1200013,Acrelândia,13,PT,1130,1
AC,1200013,Acrelândia,18,REDE,33,1
AC,1200013,Acrelândia,17,PSL,5165,2
AC,1200013,Acrelândia,13,PT,1300,2
AC,1200054,Assis Brasil,27,DC,4,1
AC,1200054,Assis Brasil,15,MDB,40,1
AC,1200054,Assis Brasil,30,NOVO,10,1
AC,1200054,Assis Brasil,51,PATRIOTA,29,1
AC,1200054,Assis Brasil,12,PDT,98,1
AC,1200054,Assis Brasil,19,PODE,5,1
AC,1200054,Assis Brasil,54,PPL,2,1
AC,1200054,Assis Brasil,45,PSDB,345,1
AC,1200054,Assis Brasil,17,PSL,1955,1
AC,1200054,Assis Brasil,50,PSOL,9,1
AC,1200054,Assis Brasil,16,PSTU,2,1
AC,1200054,Assis Brasil,13,PT,1808,1
AC,1200054,Assis Brasil,18,REDE,20,1
AC,1200054,Assis Brasil,17,PSL,2333,2
AC,1200054,Assis Brasil,13,PT,1660,2
AC,1200104,Brasiléia,27,DC,4,1
AC,1200104,Brasiléia,15,MDB,150,1
AC,1200104,Brasiléia,30,NOVO,27,1
AC,1200104,Brasiléia,51,PATRIOTA,60,1
AC,1200104,Brasiléia,12,PDT,403,1
AC,1200104,Brasiléia,19,PODE,20,1
AC,1200104,Brasiléia,54,PPL,0,1
AC,1200104,Brasiléia,45,PSDB,1000,1
AC,1200104,Brasiléia,17,PSL,7608,1
AC,1200104,Brasiléia,50,PSOL,21,1
AC,1200104,Brasiléia,16,PSTU,4,1
AC,1200104,Brasiléia,13,PT,3275,1
AC,1200104,Brasiléia,18,REDE,159,1
AC,1200104,Brasiléia,17,PSL,8711,2
AC,1200104,Brasiléia,13,PT,3208,2
AC,1200138,Bujari,27,DC,4,1
AC,1200138,Bujari,15,MDB,131,1
AC,1200138,Bujari,30,NOVO,12,1
AC,1200138,Bujari,51,PATRIOTA,38,1
AC,1200138,Bujari,12,PDT,301,1
AC,1200138,Bujari,19,PODE,30,1
AC,1200138,Bujari,54,PPL,1,1
AC,1200138,Bujari,45,PSDB,617,1
AC,1200138,Bujari,17,PSL,4140,1
AC,1200138,Bujari,50,PSOL,24,1
AC,1200138,Bujari,16,PSTU,1,1
AC,1200138,Bujari,13,PT,1134,1
AC,1200138,Bujari,18,REDE,131,1
AC,1200138,Bujari,17,PSL,4676,2
AC,1200138,Bujari,13,PT,1274,2
AC,1200179,Capixaba,27,DC,6,1
AC,1200179,Capixaba,15,MDB,104,1
AC,1200179,Capixaba,30,NOVO,2,1
AC,1200179,Capixaba,51,PATRIOTA,22,1
AC,1200179,Capixaba,12,PDT,236,1
AC,1200179,Capixaba,19,PODE,18,1
AC,1200179,Capixaba,54,PPL,2,1
AC,1200179,Capixaba,45,PSDB,616,1
AC,1200179,Capixaba,17,PSL,3484,1
AC,1200179,Capixaba,50,PSOL,29,1
AC,1200179,Capixaba,16,PSTU,0,1
AC,1200179,Capixaba,13,PT,992,1
AC,1200179,Capixaba,18,REDE,77,1
AC,1200179,Capixaba,17,PSL,3895,2
AC,1200179,Capixaba,13,PT,1086,2
AC,1200203,Cruzeiro do Sul,27,DC,7,1
AC,1200203,Cruzeiro do Sul,15,MDB,1455,1
AC,1200203,Cruzeiro do Sul,30,NOVO,120,1
AC,1200203,Cruzeiro do Sul,51,PATRIOTA,262,1
AC,1200203,Cruzeiro do Sul,12,PDT,2433,1
AC,1200203,Cruzeiro do Sul,19,PODE,132,1
AC,1200203,Cruzeiro do Sul,54,PPL,11,1
AC,1200203,Cruzeiro do Sul,45,PSDB,4087,1
AC,1200203,Cruzeiro do Sul,17,PSL,27455,1
AC,1200203,Cruzeiro do Sul,50,PSOL,128,1
AC,1200203,Cruzeiro do Sul,16,PSTU,12,1
AC,1200203,Cruzeiro do Sul,13,PT,6454,1
AC,1200203,Cruzeiro do Sul,18,REDE,601,1
AC,1200203,Cruzeiro do Sul,17,PSL,31147,2
AC,1200203,Cruzeiro do Sul,13,PT,7818,2
AC,1200252,Epitaciolândia,27,DC,0,1
AC,1200252,Epitaciolândia,15,MDB,92,1
AC,1200252,Epitaciolândia,30,NOVO,25,1
AC,1200252,Epitaciolândia,51,PATRIOTA,43,1
AC,1200252,Epitaciolândia,12,PDT,319,1
AC,1200252,Epitaciolândia,19,PODE,22,1
AC,1200252,Epitaciolândia,54,PPL,3,1
AC,1200252,Epitaciolândia,45,PSDB,600,1
AC,1200252,Epitaciolândia,17,PSL,5567,1
AC,1200252,Epitaciolândia,50,PSOL,25,1
AC,1200252,Epitaciolândia,16,PSTU,2,1
AC,1200252,Epitaciolândia,13,PT,1920,1
AC,1200252,Epitaciolândia,18,REDE,111,1
AC,1200252,Epitaciolândia,17,PSL,6284,2
AC,1200252,Epitaciolândia,13,PT,2026,2
AC,1200302,Feijó,27,DC,10,1
AC,1200302,Feijó,15,MDB,75,1
AC,1200302,Feijó,30,NOVO,12,1
AC,1200302,Feijó,51,PATRIOTA,43,1
AC,1200302,Feijó,12,PDT,405,1
AC,1200302,Feijó,19,PODE,20,1
AC,1200302,Feijó,54,PPL,4,1
AC,1200302,Feijó,45,PSDB,1081,1
AC,1200302,Feijó,17,PSL,5561,1
AC,1200302,Feijó,50,PSOL,48,1
AC,1200302,Feijó,16,PSTU,3,1
AC,1200302,Feijó,13,PT,6417,1
AC,1200302,Feijó,18,REDE,161,1
AC,1200302,Feijó,17,PSL,6296,2
AC,1200302,Feijó,13,PT,5256,2
AC,1200328,Jordão,27,DC,1,1
AC,1200328,Jordão,15,MDB,48,1
AC,1200328,Jordão,30,NOVO,1,1
AC,1200328,Jordão,51,PATRIOTA,6,1
AC,1200328,Jordão,12,PDT,167,1
AC,1200328,Jordão,19,PODE,15,1
AC,1200328,Jordão,54,PPL,2,1
AC,1200328,Jordão,45,PSDB,378,1
AC,1200328,Jordão,17,PSL,1081,1
AC,1200328,Jordão,50,PSOL,4,1
AC,1200328,Jordão,16,PSTU,1,1
AC,1200328,Jordão,13,PT,1676,1
AC,1200328,Jordão,18,REDE,18,1
AC,1200328,Jordão,17,PSL,1375,2
AC,1200328,Jordão,13,PT,1415,2
AC,1200336,Mâncio Lima,27,DC,2,1
AC,1200336,Mâncio Lima,15,MDB,245,1
AC,1200336,Mâncio Lima,30,NOVO,7,1
AC,1200336,Mâncio Lima,51,PATRIOTA,25,1
AC,1200336,Mâncio Lima,12,PDT,334,1
AC,1200336,Mâncio Lima,19,PODE,33,1
AC,1200336,Mâncio Lima,54,PPL,1,1
AC,1200336,Mâncio Lima,45,PSDB,1085,1
AC,1200336,Mâncio Lima,17,PSL,4654,1
AC,1200336,Mâncio Lima,50,PSOL,28,1
AC,1200336,Mâncio Lima,16,PSTU,0,1
AC,1200336,Mâncio Lima,13,PT,2764,1
AC,1200336,Mâncio Lima,18,REDE,80,1
AC,1200336,Mâncio Lima,17,PSL,5225,2
AC,1200336,Mâncio Lima,13,PT,2334,2
AC,1200344,Manoel Urbano,27,DC,0,1
AC,1200344,Manoel Urbano,15,MDB,134,1
AC,1200344,Manoel Urbano,30,NOVO,1,1
AC,1200344,Manoel Urbano,51,PATRIOTA,25,1
AC,1200344,Manoel Urbano,12,PDT,202,1
AC,1200344,Manoel Urbano,19,PODE,4,1
AC,1200344,Manoel Urbano,54,PPL,0,1
AC,1200344,Manoel Urbano,45,PSDB,498,1
AC,1200344,Manoel Urbano,17,PSL,1979,1
AC,1200344,Manoel Urbano,50,PSOL,24,1
AC,1200344,Manoel Urbano,16,PSTU,1,1
AC,1200344,Manoel Urbano,13,PT,1720,1
AC,1200344,Manoel Urbano,18,REDE,52,1
AC,1200344,Manoel Urbano,17,PSL,2274,2
AC,1200344,Manoel Urbano,13,PT,1621,2
AC,1200351,Marechal Thaumaturgo,27,DC,1,1
AC,1200351,Marechal Thaumaturgo,15,MDB,296,1
AC,1200351,Marechal Thaumaturgo,30,NOVO,0,1
AC,1200351,Marechal Thaumaturgo,51,PATRIOTA,13,1
AC,1200351,Marechal Thaumaturgo,12,PDT,325,1
AC,1200351,Marechal Thaumaturgo,19,PODE,10,1
AC,1200351,Marechal Thaumaturgo,54,PPL,2,1
AC,1200351,Marechal Thaumaturgo,45,PSDB,1269,1
AC,1200351,Marechal Thaumaturgo,17,PSL,1982,1
AC,1200351,Marechal Thaumaturgo,50,PSOL,35,1
AC,1200351,Marechal Thaumaturgo,16,PSTU,2,1
AC,1200351,Marechal Thaumaturgo,13,PT,2847,1
AC,1200351,Marechal Thaumaturgo,18,REDE,34,1
AC,1200351,Marechal Thaumaturgo,17,PSL,2548,2
AC,1200351,Marechal Thaumaturgo,13,PT,2451,2
AC,1200385,Plácido de Castro,27,DC,6,1
AC,1200385,Plácido de Castro,15,MDB,107,1
AC,1200385,Plácido de Castro,30,NOVO,18,1
AC,1200385,Plácido de Castro,51,PATRIOTA,80,1
AC,1200385,Plácido de Castro,12,PDT,527,1
AC,1200385,Plácido de Castro,19,PODE,32,1
AC,1200385,Plácido de Castro,54,PPL,5,1
AC,1200385,Plácido de Castro,45,PSDB,1113,1
AC,1200385,Plácido de Castro,17,PSL,5831,1
AC,1200385,Plácido de Castro,50,PSOL,39,1
AC,1200385,Plácido de Castro,16,PSTU,2,1
AC,1200385,Plácido de Castro,13,PT,1463,1
AC,1200385,Plácido de Castro,18,REDE,168,1
AC,1200385,Plácido de Castro,17,PSL,6531,2
AC,1200385,Plácido de Castro,13,PT,1837,2
AC,1200393,Porto Walter,27,DC,1,1
AC,1200393,Porto Walter,15,MDB,349,1
AC,1200393,Porto Walter,30,NOVO,0,1
AC,1200393,Porto Walter,51,PATRIOTA,34,1
AC,1200393,Porto Walter,12,PDT,155,1
AC,1200393,Porto Walter,19,PODE,16,1
AC,1200393,Porto Walter,54,PPL,3,1
AC,1200393,Porto Walter,45,PSDB,612,1
AC,1200393,Porto Walter,17,PSL,1623,1
AC,1200393,Porto Walter,50,PSOL,12,1
AC,1200393,Porto Walter,16,PSTU,1,1
AC,1200393,Porto Walter,13,PT,1576,1
AC,1200393,Porto Walter,18,REDE,31,1
AC,1200393,Porto Walter,17,PSL,1897,2
AC,1200393,Porto Walter,13,PT,1208,2
AC,1200401,Rio Branco,27,DC,156,1
AC,1200401,Rio Branco,15,MDB,1998,1
AC,1200401,Rio Branco,30,NOVO,1645,1
AC,1200401,Rio Branco,51,PATRIOTA,2433,1
AC,1200401,Rio Branco,12,PDT,12508,1
AC,1200401,Rio Branco,19,PODE,967,1
AC,1200401,Rio Branco,54,PPL,55,1
AC,1200401,Rio Branco,45,PSDB,11971,1
AC,1200401,Rio Branco,17,PSL,140632,1
AC,1200401,Rio Branco,50,PSOL,889,1
AC,1200401,Rio Branco,16,PSTU,31,1
AC,1200401,Rio Branco,13,PT,21648,1
AC,1200401,Rio Branco,18,REDE,7614,1
AC,1200401,Rio Branco,17,PSL,158264,2
AC,1200401,Rio Branco,13,PT,32937,2
AC,1200427,Rodrigues Alves,27,DC,4,1
AC,1200427,Rodrigues Alves,15,MDB,236,1
AC,1200427,Rodrigues Alves,30,NOVO,1,1
AC,1200427,Rodrigues Alves,51,PATRIOTA,28,1
AC,1200427,Rodrigues Alves,12,PDT,280,1
AC,1200427,Rodrigues Alves,19,PODE,24,1
AC,1200427,Rodrigues Alves,54,PPL,3,1
AC,1200427,Rodrigues Alves,45,PSDB,1046,1
AC,1200427,Rodrigues Alves,17,PSL,4371,1
AC,1200427,Rodrigues Alves,50,PSOL,22,1
AC,1200427,Rodrigues Alves,16,PSTU,1,1
AC,1200427,Rodrigues Alves,13,PT,2072,1
AC,1200427,Rodrigues Alves,18,REDE,63,1
AC,1200427,Rodrigues Alves,17,PSL,4762,2
AC,1200427,Rodrigues Alves,13,PT,1682,2
AC,1200435,Santa Rosa do Purus,27,DC,0,1
AC,1200435,Santa Rosa do Purus,15,MDB,33,1
AC,1200435,Santa Rosa do Purus,30,NOVO,4,1
AC,1200435,Santa Rosa do Purus,51,PATRIOTA,5,1
AC,1200435,Santa Rosa do Purus,12,PDT,74,1
AC,1200435,Santa Rosa do Purus,19,PODE,4,1
AC,1200435,Santa Rosa do Purus,54,PPL,2,1
AC,1200435,Santa Rosa do Purus,45,PSDB,304,1
AC,1200435,Santa Rosa do Purus,17,PSL,474,1
AC,1200435,Santa Rosa do Purus,50,PSOL,34,1
AC,1200435,Santa Rosa do Purus,16,PSTU,1,1
AC,1200435,Santa Rosa do Purus,13,PT,1110,1
AC,1200435,Santa Rosa do Purus,18,REDE,97,1
AC,1200435,Santa Rosa do Purus,17,PSL,847,2
AC,1200435,Santa Rosa do Purus,13,PT,975,2
AC,1200450,Senador Guiomard,27,DC,7,1
AC,1200450,Senador Guiomard,15,MDB,175,1
AC,1200450,Senador Guiomard,30,NOVO,34,1
AC,1200450,Senador Guiomard,51,PATRIOTA,130,1
AC,1200450,Senador Guiomard,12,PDT,540,1
AC,1200450,Senador Guiomard,19,PODE,38,1
AC,1200450,Senador Guiomard,54,PPL,6,1
